CLIENTNUM;Attrition_Flag;Customer_Age;Gender;Dependent_count;Education_Level;Marital_Status;Income_Category;Card_Category;Months_on_book;Total_Relationship_Count;Months_Inactive_12_mon;Contacts_Count_12_mon;Credit_Limit;Avg_Open_To_Buy;Total_Trans_Amt;Total_Trans_Ct
712481733;Existing Customer;55;F;2;Graduate;Married;Less than $40K;Blue;36;4;2;4;14383;6993;4078;77
713153733;Attrited Customer;49;F;2;Graduate;Unknown;Less than $40K;Blue;29;6;3;3;2520;1047;2061;36
780201633;Attrited Customer;41;F;3;Graduate;Single;$40K - $60K;Blue;31;4;3;2;5655;4501;2189;51
709285683;Existing Customer;48;M;4;Unknown;Divorced;$60K - $80K;Blue;31;4;1;1;14383;14383;4509;74
789823383;Existing Customer;44;F;3;Unknown;Single;Less than $40K;Blue;34;3;3;4;2786;1151;4532;82
709980783;Existing Customer;51;F;3;High School;Divorced;Less than $40K;Blue;36;4;3;0;3961;2232;4066;63
772054458;Existing Customer;43;M;3;Unknown;Unknown;$60K - $80K;Blue;32;4;1;3;2476;532;4025;65
788095158;Attrited Customer;52;M;3;Uneducated;Married;$80K - $120K;Blue;44;3;3;3;11606;11606;2623;39
717045033;Existing Customer;45;F;3;Unknown;Married;Unknown;Blue;36;6;1;3;8459;7702;4677;87
710503308;Existing Customer;48;F;2;Graduate;Single;Unknown;Blue;29;6;1;2;9554;7217;4049;71
757167633;Existing Customer;50;M;2;Uneducated;Single;$60K - $80K;Blue;43;4;3;3;4388;3746;3836;81
779739783;Existing Customer;43;M;2;Graduate;Married;$60K - $80K;Blue;28;6;3;2;19826;18437;3561;73
758653833;Existing Customer;34;F;1;Graduate;Married;$40K - $60K;Blue;27;3;1;3;2173;2173;4392;83
771288258;Existing Customer;48;F;3;Unknown;Unknown;$40K - $60K;Blue;36;6;2;2;2545;651;4660;68
716855058;Attrited Customer;49;F;4;Graduate;Married;Less than $40K;Blue;38;5;2;4;1757;1757;2557;45
708433683;Existing Customer;54;M;2;Graduate;Married;$80K - $120K;Blue;37;3;2;3;3164;963;4410;86
713175483;Existing Customer;44;F;2;Graduate;Married;Less than $40K;Blue;40;6;2;2;6022;5151;3745;74
709500183;Attrited Customer;46;F;3;College;Married;Less than $40K;Blue;36;2;3;4;1804;1804;2077;44
789238683;Existing Customer;53;M;2;Uneducated;Divorced;$120K +;Blue;42;4;2;2;22664;22664;4586;89
710502258;Existing Customer;39;M;3;Graduate;Single;$60K - $80K;Blue;36;5;3;4;2527;323;4598;85
715445058;Attrited Customer;49;F;0;Doctorate;Married;Less than $40K;Blue;40;3;4;4;3547;1030;2715;45
719464758;Existing Customer;52;F;1;College;Single;Less than $40K;Blue;43;5;2;3;14383;8343;4219;83
708442158;Existing Customer;51;F;1;College;Married;Unknown;Blue;38;3;2;4;6182;4666;3801;61
718524783;Attrited Customer;40;M;3;High School;Unknown;$80K - $120K;Blue;34;1;3;4;29715;29715;2128;39
717093858;Existing Customer;49;F;2;College;Married;Less than $40K;Blue;36;4;3;3;2154;664;3664;63
711654558;Existing Customer;46;M;3;Graduate;Unknown;$60K - $80K;Blue;36;6;3;4;2179;547;4025;69
718924983;Existing Customer;59;M;0;Uneducated;Single;$60K - $80K;Blue;48;5;1;3;4906;3604;4833;80
717463608;Existing Customer;38;F;1;Unknown;Married;$40K - $60K;Blue;26;5;3;1;2346;939;4116;79
715779333;Existing Customer;45;F;3;Graduate;Single;Less than $40K;Blue;36;5;2;3;4753;4753;3895;71
708117933;Attrited Customer;44;F;2;Graduate;Divorced;Less than $40K;Blue;36;3;2;3;1880;1880;2469;34
789563658;Existing Customer;64;M;0;College;Single;Less than $40K;Silver;56;5;4;4;12155;12155;4618;60
709239483;Existing Customer;49;F;1;Graduate;Married;$40K - $60K;Blue;36;5;3;1;2721;1194;4622;88
766456683;Existing Customer;51;F;1;Graduate;Married;Less than $40K;Blue;44;6;2;0;6160;3902;3986;80
779703258;Existing Customer;41;F;4;Graduate;Single;Less than $40K;Blue;24;3;3;1;2069;676;4962;70
709719333;Existing Customer;41;M;2;High School;Single;$80K - $120K;Blue;29;6;3;4;28422;27164;4841;80
717016833;Existing Customer;39;M;4;Uneducated;Married;$80K - $120K;Blue;27;6;4;2;14383;14383;4282;69
711017433;Existing Customer;41;M;3;Graduate;Divorced;Less than $40K;Blue;23;5;2;4;14383;14383;4416;68
712777233;Attrited Customer;65;M;0;Graduate;Single;Unknown;Blue;48;1;4;3;1671;1671;2701;51
712706058;Attrited Customer;44;F;5;Graduate;Single;Less than $40K;Blue;37;1;2;4;1491;1491;1970;46
720905133;Attrited Customer;43;M;3;Graduate;Unknown;$80K - $120K;Blue;29;1;2;6;11422;10327;2439;45
712947333;Attrited Customer;54;F;4;Unknown;Married;Less than $40K;Blue;43;3;3;0;5139;5139;1653;44
806995683;Existing Customer;61;M;0;Doctorate;Single;$60K - $80K;Blue;56;4;1;3;4783;2266;2870;50
720575058;Existing Customer;47;M;3;Unknown;Single;$60K - $80K;Blue;36;3;2;1;2589;896;4259;83
770828358;Existing Customer;38;M;1;Graduate;Unknown;$80K - $120K;Blue;25;4;2;4;8138;8138;4839;61
721361433;Existing Customer;51;F;3;Graduate;Married;Unknown;Blue;37;6;1;1;4502;2717;4469;87
770268933;Existing Customer;44;M;5;Unknown;Married;$60K - $80K;Silver;38;3;2;2;33521;32593;4115;66
789209283;Existing Customer;48;F;3;High School;Single;Less than $40K;Blue;37;5;3;0;4361;3555;4518;84
716204883;Existing Customer;53;M;4;College;Unknown;$60K - $80K;Blue;44;5;3;1;7026;5298;3935;66
715506258;Existing Customer;50;M;2;High School;Married;$80K - $120K;Blue;36;6;2;1;16388;14387;4477;83
711871758;Attrited Customer;30;F;1;Graduate;Married;Less than $40K;Blue;36;2;2;3;2905;388;2487;39
772655733;Existing Customer;41;M;1;Uneducated;Single;$80K - $120K;Blue;31;6;2;4;2404;517;4489;75
719519058;Attrited Customer;55;F;4;High School;Married;Less than $40K;Blue;36;4;2;3;1477;1477;2419;49
716873733;Attrited Customer;43;F;4;Post-Graduate;Divorced;Less than $40K;Blue;30;4;3;3;3556;1039;2639;53
780383358;Existing Customer;48;M;3;Graduate;Married;$60K - $80K;Blue;38;6;1;0;5649;4901;4683;72
718522308;Existing Customer;41;F;3;Post-Graduate;Unknown;$40K - $60K;Blue;29;6;1;3;14345;13385;4045;72
716308683;Existing Customer;47;F;3;High School;Married;Less than $40K;Blue;36;6;2;3;6524;4531;4267;66
719056833;Existing Customer;55;F;1;Unknown;Married;Less than $40K;Blue;46;5;1;4;2281;1361;3968;66
712303908;Existing Customer;47;F;4;College;Married;Less than $40K;Blue;38;3;1;2;2633;709;3407;66
715572783;Existing Customer;51;M;3;Graduate;Married;$80K - $120K;Blue;31;6;1;2;7693;7693;4573;93
713641233;Existing Customer;44;F;3;High School;Single;Unknown;Blue;31;5;6;4;10262;8374;3553;65
712854633;Existing Customer;49;F;2;Unknown;Single;Unknown;Blue;39;4;1;3;11320;11320;2845;57
779340183;Existing Customer;53;F;1;College;Single;Less than $40K;Blue;35;3;2;4;2482;1566;4295;72
771952683;Existing Customer;47;F;3;High School;Married;Less than $40K;Blue;36;3;2;2;3035;3035;3847;63
716639058;Existing Customer;51;M;2;Graduate;Single;$120K +;Blue;40;4;3;3;26308;26308;3278;53
779027733;Existing Customer;53;F;4;Unknown;Single;Less than $40K;Blue;34;6;2;2;6721;5606;3718;51
713368833;Existing Customer;49;M;2;College;Single;$60K - $80K;Blue;41;6;3;4;6205;3972;3906;64
713926308;Existing Customer;35;F;3;Uneducated;Single;Less than $40K;Blue;36;4;2;3;2624;1166;4487;61
720206658;Attrited Customer;40;F;3;Graduate;Married;Less than $40K;Blue;29;6;2;4;1479;1021;1811;44
708720558;Existing Customer;44;M;3;College;Married;$60K - $80K;Blue;30;5;2;0;4489;4489;3773;64
713857758;Attrited Customer;53;F;1;Graduate;Married;Unknown;Blue;36;6;3;1;5842;5644;1828;44
711255858;Existing Customer;42;F;4;Unknown;Married;Less than $40K;Blue;30;4;2;3;8777;7109;4141;83
798717783;Existing Customer;51;F;2;Unknown;Single;Less than $40K;Blue;45;3;6;1;3250;3250;4752;84
710674533;Attrited Customer;46;M;1;Uneducated;Married;$60K - $80K;Blue;34;3;3;4;15060;15060;1611;42
718642458;Existing Customer;40;M;4;High School;Unknown;$80K - $120K;Blue;36;6;1;0;2126;805;2992;72
709788783;Existing Customer;47;M;4;Unknown;Divorced;$40K - $60K;Blue;35;3;2;1;4907;4134;5088;71
752199183;Existing Customer;51;F;1;Uneducated;Married;Unknown;Blue;44;6;2;1;3553;3553;4923;89
789707433;Existing Customer;41;F;4;High School;Single;Unknown;Blue;28;4;2;2;2515;1202;4370;68
717448383;Attrited Customer;41;M;4;Unknown;Single;$80K - $120K;Blue;28;1;2;4;4428;4428;2331;36
779468808;Existing Customer;43;M;1;High School;Married;$40K - $60K;Blue;25;6;3;3;1616;1616;4961;78
790000608;Existing Customer;64;F;1;Graduate;Single;Less than $40K;Blue;56;4;1;1;6723;5755;3838;67
770917608;Existing Customer;42;F;1;Uneducated;Married;Less than $40K;Blue;29;3;4;2;2756;845;4656;62
716307558;Attrited Customer;50;F;3;High School;Married;Less than $40K;Blue;40;6;2;4;2897;1391;2214;46
719048133;Existing Customer;52;F;2;Uneducated;Married;Less than $40K;Blue;42;6;3;0;5456;5456;3470;65
771488583;Existing Customer;46;F;1;Graduate;Single;$40K - $60K;Blue;34;4;2;2;3569;3569;4186;72
717202908;Existing Customer;39;M;5;College;Married;$80K - $120K;Blue;29;3;3;4;34198;32394;4270;59
720696558;Existing Customer;44;M;2;Graduate;Single;$80K - $120K;Blue;31;5;2;4;34516;33205;4485;85
788989083;Existing Customer;57;F;3;College;Single;$40K - $60K;Blue;44;3;1;2;2817;953;4535;82
720398958;Existing Customer;53;F;1;Uneducated;Single;Less than $40K;Blue;43;6;2;3;2126;869;4340;70
716530533;Existing Customer;43;F;2;Uneducated;Single;Less than $40K;Blue;36;3;1;4;2573;933;4094;77
714499908;Existing Customer;45;F;3;Unknown;Married;$40K - $60K;Blue;31;5;5;3;2016;713;3243;63
708879483;Existing Customer;48;F;1;College;Divorced;Less than $40K;Blue;36;6;3;0;4006;2360;5006;89
716044383;Existing Customer;41;F;3;High School;Unknown;Unknown;Blue;36;5;1;2;5869;5869;4191;65
781320783;Attrited Customer;47;M;2;Graduate;Divorced;$80K - $120K;Blue;41;3;2;3;4586;4586;2529;43
711657783;Existing Customer;50;F;2;College;Single;Less than $40K;Blue;41;6;3;4;14383;14383;4617;67
715423233;Existing Customer;46;M;5;Unknown;Married;$60K - $80K;Blue;35;3;3;3;1790;994;3539;57
719264058;Existing Customer;51;F;0;Graduate;Married;Unknown;Blue;36;5;2;3;5862;3556;4305;51
711120333;Existing Customer;43;M;5;Unknown;Married;$60K - $80K;Blue;36;3;5;1;7411;6070;4278;80
714100008;Attrited Customer;47;F;2;College;Married;Less than $40K;Blue;36;6;2;3;5667;3150;2176;38
798030933;Existing Customer;47;M;4;College;Single;$60K - $80K;Blue;41;5;2;3;15594;15594;4745;75
708223383;Attrited Customer;47;F;3;High School;Married;Unknown;Blue;39;6;3;4;11410;10431;2736;38
708705783;Attrited Customer;47;M;3;Doctorate;Married;$60K - $80K;Blue;36;6;3;1;1584;370;2628;41
778949133;Existing Customer;44;M;1;Uneducated;Married;$80K - $120K;Blue;29;4;3;3;13298;11604;3476;66
709017258;Attrited Customer;51;F;2;Unknown;Married;Less than $40K;Blue;36;1;2;2;2114;2114;2872;45
709161108;Attrited Customer;44;M;1;Unknown;Single;$60K - $80K;Blue;33;3;2;4;2540;2540;1531;31
716842908;Existing Customer;41;F;5;Uneducated;Single;Less than $40K;Blue;30;4;2;1;1762;711;4986;80
787513533;Existing Customer;47;F;1;Uneducated;Married;Less than $40K;Blue;36;6;3;3;2245;742;3344;54
717949983;Existing Customer;47;M;1;Uneducated;Married;$40K - $60K;Blue;36;3;2;3;8168;6031;3554;82
714089658;Attrited Customer;41;M;2;Graduate;Single;$60K - $80K;Blue;36;3;2;1;2238;2238;2063;42
718863258;Attrited Customer;54;F;2;Doctorate;Married;Less than $40K;Blue;41;2;2;3;3881;1364;2463;38
717549408;Existing Customer;44;M;4;Graduate;Married;$80K - $120K;Blue;36;3;1;3;20485;20485;3024;51
807600633;Existing Customer;44;F;2;Doctorate;Divorced;Unknown;Blue;39;6;4;1;9856;9185;5408;83
770293758;Existing Customer;44;M;3;High School;Single;Less than $40K;Blue;38;6;1;2;2111;1064;4830;82
765584208;Existing Customer;43;F;3;Unknown;Divorced;Less than $40K;Blue;30;3;2;1;2905;826;4444;84
811989858;Existing Customer;49;M;4;Uneducated;Unknown;$60K - $80K;Silver;44;6;3;2;32244;32244;3501;65
721276383;Existing Customer;47;F;2;Post-Graduate;Divorced;$40K - $60K;Blue;33;6;2;3;5624;4408;3843;66
708585933;Existing Customer;44;F;4;High School;Single;Less than $40K;Blue;36;6;2;3;1656;227;4258;77
713283933;Attrited Customer;42;M;2;Uneducated;Married;$40K - $60K;Blue;30;1;3;3;3032;3032;2273;44
714915633;Attrited Customer;42;M;0;High School;Single;$60K - $80K;Blue;36;4;3;6;15699;15699;1793;40
709236633;Existing Customer;40;F;3;Uneducated;Divorced;$40K - $60K;Blue;28;3;1;3;6608;4338;4033;58
827948133;Existing Customer;47;F;3;Graduate;Single;Less than $40K;Blue;43;4;2;4;5062;3639;4535;68
718946358;Existing Customer;44;M;3;Uneducated;Single;$40K - $60K;Blue;30;3;3;2;1547;1547;4348;63
714400308;Existing Customer;60;F;0;Uneducated;Single;Less than $40K;Silver;49;3;1;1;11060;9413;4545;83
789670533;Existing Customer;41;F;2;High School;Married;$40K - $60K;Blue;26;5;1;2;14383;14383;4300;67
770942283;Existing Customer;46;F;2;Unknown;Single;Less than $40K;Blue;33;4;3;2;3670;3670;4811;68
827074758;Existing Customer;42;F;3;Uneducated;Single;Less than $40K;Blue;38;4;1;4;1538;670;5228;61
818326083;Existing Customer;54;F;3;High School;Married;$40K - $60K;Blue;49;5;1;2;14383;5523;4385;91
712292133;Attrited Customer;45;F;3;College;Married;Less than $40K;Blue;36;4;2;4;2330;36;2107;40
709449333;Existing Customer;49;M;1;High School;Single;$60K - $80K;Blue;40;6;2;2;3170;1742;4097;72
788840283;Existing Customer;42;F;2;Post-Graduate;Divorced;Less than $40K;Blue;26;5;2;3;2120;593;4741;86
716013858;Existing Customer;53;M;0;Graduate;Single;$80K - $120K;Blue;34;3;1;4;20231;18797;5002;78
712229283;Attrited Customer;48;F;4;Doctorate;Unknown;Unknown;Blue;24;4;2;3;14383;14383;2306;46
751422258;Existing Customer;45;F;4;Graduate;Married;Less than $40K;Blue;38;6;3;2;5583;5583;3317;71
715691808;Existing Customer;41;F;3;Uneducated;Divorced;Less than $40K;Blue;30;5;3;4;7764;7143;3955;72
794273283;Attrited Customer;51;M;3;Uneducated;Single;$80K - $120K;Blue;45;3;3;3;25670;25670;2709;51
788838033;Attrited Customer;45;M;2;College;Single;$60K - $80K;Blue;29;3;2;4;3841;3841;2832;48
712778658;Existing Customer;52;F;3;Graduate;Married;Less than $40K;Blue;39;4;3;3;2001;1092;4238;63
789580908;Existing Customer;44;F;3;High School;Single;Less than $40K;Blue;37;3;2;2;8512;7041;4056;81
778965183;Existing Customer;47;F;3;Uneducated;Divorced;$40K - $60K;Blue;30;5;3;2;5869;3352;4166;85
714462558;Existing Customer;44;F;5;Unknown;Married;Unknown;Blue;36;4;2;3;5791;5791;4556;67
789013833;Attrited Customer;50;M;2;High School;Married;$120K +;Silver;37;5;2;1;34516;34117;2118;41
800869758;Existing Customer;49;M;3;Unknown;Married;$80K - $120K;Blue;43;6;1;1;2191;777;3967;76
807426033;Existing Customer;37;M;2;Unknown;Single;$60K - $80K;Blue;32;4;1;1;2865;1689;3462;61
720091083;Existing Customer;43;M;4;Graduate;Married;$120K +;Blue;31;6;1;3;6467;4580;4098;61
711918033;Attrited Customer;37;F;3;Unknown;Married;Less than $40K;Blue;17;3;1;3;1468;394;2050;32
709679658;Existing Customer;58;F;2;Graduate;Single;$40K - $60K;Blue;50;4;3;3;5386;5386;4846;84
779296908;Existing Customer;46;F;3;Graduate;Single;Less than $40K;Blue;28;5;3;3;14383;8623;5098;66
720682308;Existing Customer;59;F;0;Uneducated;Single;Unknown;Blue;46;5;1;4;5402;4510;4770;83
714084483;Attrited Customer;49;F;3;Uneducated;Single;Unknown;Blue;36;4;2;3;3855;3644;1724;34
719495958;Attrited Customer;42;F;1;Unknown;Married;Less than $40K;Blue;36;3;3;4;2983;2983;2509;46
789775308;Existing Customer;54;F;2;Doctorate;Divorced;Less than $40K;Blue;43;6;1;3;14383;3183;4880;77
714726858;Attrited Customer;31;F;0;Post-Graduate;Divorced;Less than $40K;Blue;36;6;3;3;4871;4871;2773;34
709749483;Existing Customer;40;F;2;Graduate;Unknown;Less than $40K;Blue;29;5;1;2;2636;683;4584;70
710926383;Existing Customer;32;F;2;Post-Graduate;Married;$40K - $60K;Blue;24;5;3;1;1553;376;4549;68
717172308;Attrited Customer;45;F;3;High School;Married;$40K - $60K;Blue;37;4;2;4;3304;3304;1731;32
771795933;Attrited Customer;49;M;4;Unknown;Single;$120K +;Blue;38;3;3;4;34516;31999;2376;55
785024808;Existing Customer;53;F;1;High School;Single;Less than $40K;Blue;47;6;2;3;3378;1244;4464;83
710277183;Existing Customer;34;F;3;Uneducated;Single;$40K - $60K;Blue;27;3;2;4;2313;538;4317;68
714647808;Existing Customer;49;F;0;Graduate;Single;Less than $40K;Blue;39;4;3;0;2434;2434;4628;73
709857033;Existing Customer;60;F;1;College;Single;$40K - $60K;Blue;50;5;1;3;14383;14383;4148;84
714283458;Existing Customer;40;M;2;College;Single;$80K - $120K;Blue;36;5;1;4;14544;14544;4064;92
804829533;Attrited Customer;59;M;0;High School;Single;$60K - $80K;Blue;54;3;6;6;24621;24150;2864;51
716702358;Existing Customer;44;F;2;Unknown;Married;Less than $40K;Blue;33;5;3;2;2337;1639;4048;83
720028683;Existing Customer;49;F;2;High School;Married;$40K - $60K;Blue;39;5;3;4;2720;794;3806;61
757044033;Existing Customer;44;M;2;Graduate;Unknown;$80K - $120K;Blue;37;3;1;3;1965;944;3968;57
719672283;Existing Customer;47;M;4;Graduate;Married;$60K - $80K;Silver;39;4;2;4;33122;31535;3145;63
719054733;Existing Customer;52;F;0;Post-Graduate;Single;Less than $40K;Blue;40;4;3;2;14383;6413;4673;69
793336383;Existing Customer;47;F;1;High School;Married;Less than $40K;Blue;41;3;3;4;2709;675;4915;92
795599883;Attrited Customer;57;F;2;Uneducated;Married;Unknown;Blue;51;3;6;2;2404;2120;2511;51
715650783;Existing Customer;41;M;2;High School;Married;$60K - $80K;Blue;36;6;2;2;4499;4499;4906;75
711819708;Attrited Customer;33;F;3;Post-Graduate;Unknown;Unknown;Blue;25;3;2;4;4734;2217;2275;55
713041683;Attrited Customer;55;M;2;Graduate;Married;$120K +;Blue;36;3;2;4;4697;4697;1867;34
779544708;Existing Customer;50;M;2;Unknown;Married;$120K +;Gold;35;4;5;3;34516;33848;3931;77
712967508;Existing Customer;47;M;3;Doctorate;Unknown;$60K - $80K;Blue;36;4;1;2;2572;1479;5038;86
710231433;Existing Customer;56;M;1;Uneducated;Unknown;$60K - $80K;Blue;43;5;1;4;3110;732;3395;75
817960533;Existing Customer;41;M;4;Unknown;Married;$60K - $80K;Blue;36;5;3;2;1734;877;4741;84
713431008;Existing Customer;46;F;5;High School;Married;Unknown;Blue;36;5;3;0;3562;3562;4198;77
709663608;Attrited Customer;43;F;1;Graduate;Married;Less than $40K;Blue;36;4;2;4;1536;1536;1973;36
754851783;Existing Customer;39;M;4;High School;Married;$60K - $80K;Blue;32;4;2;2;19198;16980;4423;90
808743558;Existing Customer;42;F;3;High School;Married;Unknown;Blue;37;3;3;3;4540;2023;4804;66
778905033;Existing Customer;45;F;5;Graduate;Divorced;Less than $40K;Blue;26;3;5;2;14383;2123;3889;60
720844008;Existing Customer;54;F;4;Graduate;Single;Less than $40K;Blue;45;6;2;2;1990;243;5216;87
714286383;Existing Customer;59;M;0;High School;Single;$120K +;Blue;36;4;3;3;3422;2383;3337;65
718767183;Existing Customer;45;F;4;Post-Graduate;Unknown;Less than $40K;Blue;36;6;3;1;2192;728;4905;89
712707408;Existing Customer;43;F;2;Unknown;Married;Less than $40K;Blue;33;4;2;2;5152;3439;3919;57
789859833;Existing Customer;41;M;4;Doctorate;Unknown;Less than $40K;Blue;31;6;2;1;2515;748;4388;67
812411058;Attrited Customer;49;F;0;Uneducated;Single;Less than $40K;Blue;44;3;3;2;2094;2094;2690;46
712311258;Existing Customer;48;F;3;Uneducated;Single;$40K - $60K;Blue;36;5;3;3;1906;647;4634;54
778397358;Attrited Customer;42;M;5;Unknown;Married;$60K - $80K;Blue;22;6;2;4;5096;5096;2574;43
715340733;Existing Customer;39;M;1;High School;Unknown;$40K - $60K;Blue;28;5;2;4;2222;2222;4792;62
797495958;Existing Customer;42;F;3;Unknown;Unknown;$40K - $60K;Blue;36;3;2;2;3015;3015;4277;80
720384633;Existing Customer;48;M;3;Uneducated;Single;$40K - $60K;Blue;36;6;3;2;3786;3786;3403;70
810868758;Existing Customer;39;M;3;Uneducated;Married;$40K - $60K;Blue;34;5;1;2;12078;10391;2384;52
719105433;Existing Customer;48;F;3;College;Single;Unknown;Blue;38;3;3;3;6448;5361;4990;85
715609533;Attrited Customer;47;F;3;Unknown;Single;Less than $40K;Blue;35;1;3;3;5398;5398;1887;36
712160058;Attrited Customer;59;F;2;Uneducated;Married;Less than $40K;Blue;51;5;5;4;14383;14383;2146;44
779130108;Attrited Customer;33;F;0;Uneducated;Single;$40K - $60K;Blue;15;3;2;6;14383;14383;2527;49
712335858;Existing Customer;48;F;4;Graduate;Married;Less than $40K;Blue;36;4;3;2;2620;539;4867;67
789643383;Existing Customer;49;M;2;Uneducated;Married;$60K - $80K;Blue;35;3;3;3;13435;13435;3575;56
717733158;Existing Customer;43;F;3;Doctorate;Married;Less than $40K;Blue;29;4;2;3;3186;669;4197;84
713205108;Existing Customer;42;F;4;Graduate;Married;$40K - $60K;Blue;27;3;1;1;1950;888;3873;76
719749083;Existing Customer;63;M;0;Doctorate;Single;Less than $40K;Blue;54;5;2;0;7098;4874;3465;59
811762383;Existing Customer;42;F;2;Graduate;Married;Less than $40K;Blue;37;4;2;1;2250;462;4908;71
708710283;Existing Customer;45;M;5;Doctorate;Married;$120K +;Silver;36;6;1;4;34516;32478;4067;75
708542283;Existing Customer;58;F;1;Doctorate;Married;Less than $40K;Blue;47;5;3;4;2495;434;4399;70
720667383;Existing Customer;39;F;2;High School;Married;Less than $40K;Blue;32;5;3;1;3086;873;4684;81
822952158;Existing Customer;53;F;2;Graduate;Married;Less than $40K;Blue;49;4;2;4;1520;1520;4256;73
716922633;Attrited Customer;38;M;2;Uneducated;Single;$120K +;Blue;30;6;3;4;4043;1526;2600;47
709081683;Existing Customer;65;M;1;High School;Single;Less than $40K;Blue;54;3;1;3;4599;3161;4208;69
710211783;Attrited Customer;38;F;4;Unknown;Married;Less than $40K;Blue;26;3;2;2;14383;14383;2264;39
720364158;Existing Customer;55;F;3;Graduate;Unknown;Unknown;Blue;36;4;3;3;7869;6618;4314;83
713064783;Existing Customer;60;F;1;Unknown;Unknown;$40K - $60K;Blue;48;3;3;4;5362;3305;4205;83
